arrival_cycle,arrival_ns,kind,vpn,data_page,device_id,pasid,vmid,info
97763.328,244408.320,dma,5967,5967,0,0,0,
97779.712,244449.280,dma,5968,5968,0,0,0,
97796.096,244490.240,dma,5969,5969,0,0,0,
97812.480,244531.200,dma,5970,5970,0,0,0,
97828.864,244572.160,dma,5971,5971,0,0,0,
97845.248,244613.120,dma,5972,5972,0,0,0,
97861.632,244654.080,dma,5973,5973,0,0,0,
97878.016,244695.040,dma,5974,5974,0,0,0,
97894.400,244736.000,dma,5975,5975,0,0,0,
97910.784,244776.960,dma,5976,5976,0,0,0,
97927.168,244817.920,dma,5977,5977,0,0,0,
97943.552,244858.880,dma,5978,5978,0,0,0,
97959.936,244899.840,dma,5979,5979,0,0,0,
97976.320,244940.800,dma,5980,5980,0,0,0,
97992.704,244981.760,dma,5981,5981,0,0,0,
98009.088,245022.720,dma,5982,5982,0,0,0,
98025.472,245063.680,dma,5983,5983,0,0,0,
98041.856,245104.640,dma,5984,5984,0,0,0,
98058.240,245145.600,dma,5985,5985,0,0,0,
98074.624,245186.560,dma,5986,5986,0,0,0,
98091.008,245227.520,dma,5987,5987,0,0,0,
98107.392,245268.480,dma,5988,5988,0,0,0,
98123.776,245309.440,dma,5989,5989,0,0,0,
98140.160,245350.400,dma,5990,5990,0,0,0,
98156.544,245391.360,dma,5991,5991,0,0,0,
98172.928,245432.320,dma,5992,5992,0,0,0,
98189.312,245473.280,dma,5993,5993,0,0,0,
98205.696,245514.240,dma,5994,5994,0,0,0,
98222.080,245555.200,dma,5995,5995,0,0,0,
98238.464,245596.160,dma,5996,5996,0,0,0,
98254.848,245637.120,dma,5997,5997,0,0,0,
98271.232,245678.080,dma,5998,5998,0,0,0,
98287.616,245719.040,dma,5999,5999,0,0,0,
98304.000,245760.000,dma,6000,6000,0,0,0,
98320.384,245800.960,dma,6001,6001,0,0,0,
98336.768,245841.920,dma,6002,6002,0,0,0,
98353.152,245882.880,dma,6003,6003,0,0,0,
98369.536,245923.840,dma,6004,6004,0,0,0,
98385.920,245964.800,dma,6005,6005,0,0,0,
98402.304,246005.760,dma,6006,6006,0,0,0,
98418.688,246046.720,dma,6007,6007,0,0,0,
98435.072,246087.680,dma,6008,6008,0,0,0,
98451.456,246128.640,dma,6009,6009,0,0,0,
98467.840,246169.600,dma,6010,6010,0,0,0,
98484.224,246210.560,dma,6011,6011,0,0,0,
98500.608,246251.520,dma,6012,6012,0,0,0,
98516.992,246292.480,dma,6013,6013,0,0,0,
98533.376,246333.440,dma,6014,6014,0,0,0,
98549.760,246374.400,dma,6015,6015,0,0,0,
98566.144,246415.360,dma,6016,6016,0,0,0,
98582.528,246456.320,dma,6017,6017,0,0,0,
98598.912,246497.280,dma,6018,6018,0,0,0,
98615.296,246538.240,dma,6019,6019,0,0,0,
98631.680,246579.200,dma,6020,6020,0,0,0,
98648.064,246620.160,dma,6021,6021,0,0,0,
98664.448,246661.120,dma,6022,6022,0,0,0,
98680.832,246702.080,dma,6023,6023,0,0,0,
98697.216,246743.040,dma,6024,6024,0,0,0,
98713.600,246784.000,dma,6025,6025,0,0,0,
98729.984,246824.960,dma,6026,6026,0,0,0,
98746.368,246865.920,dma,6027,6027,0,0,0,
98762.752,246906.880,dma,6028,6028,0,0,0,
98779.136,246947.840,dma,6029,6029,0,0,0,
98795.520,246988.800,dma,6030,6030,0,0,0,
98811.904,247029.760,dma,6031,6031,0,0,0,
98828.288,247070.720,dma,6032,6032,0,0,0,
98844.672,247111.680,dma,6033,6033,0,0,0,
98861.056,247152.640,dma,6034,6034,0,0,0,
98877.440,247193.600,dma,6035,6035,0,0,0,
98893.824,247234.560,dma,6036,6036,0,0,0,
98910.208,247275.520,dma,6037,6037,0,0,0,
98926.592,247316.480,dma,6038,6038,0,0,0,
98942.976,247357.440,dma,6039,6039,0,0,0,
98959.360,247398.400,dma,6040,6040,0,0,0,
98975.744,247439.360,dma,6041,6041,0,0,0,
98992.128,247480.320,dma,6042,6042,0,0,0,
99008.512,247521.280,dma,6043,6043,0,0,0,
99024.896,247562.240,dma,6044,6044,0,0,0,
99041.280,247603.200,dma,6045,6045,0,0,0,
99057.664,247644.160,dma,6046,6046,0,0,0,
99074.048,247685.120,dma,6047,6047,0,0,0,
99090.432,247726.080,dma,6048,6048,0,0,0,
99106.816,247767.040,dma,6049,6049,0,0,0,
99123.200,247808.000,dma,6050,6050,0,0,0,
99139.584,247848.960,dma,6051,6051,0,0,0,
99155.968,247889.920,dma,6052,6052,0,0,0,
99172.352,247930.880,dma,6053,6053,0,0,0,
99188.736,247971.840,dma,6054,6054,0,0,0,
99205.120,248012.800,dma,6055,6055,0,0,0,
99221.504,248053.760,dma,6056,6056,0,0,0,
99237.888,248094.720,dma,6057,6057,0,0,0,
99254.272,248135.680,dma,6058,6058,0,0,0,
99270.656,248176.640,dma,6059,6059,0,0,0,
99287.040,248217.600,dma,6060,6060,0,0,0,
99303.424,248258.560,dma,6061,6061,0,0,0,
99319.808,248299.520,dma,6062,6062,0,0,0,
99336.192,248340.480,dma,6063,6063,0,0,0,
99352.576,248381.440,dma,6064,6064,0,0,0,
99368.960,248422.400,dma,6065,6065,0,0,0,
99385.344,248463.360,dma,6066,6066,0,0,0,
99401.728,248504.320,dma,6067,6067,0,0,0,
99418.112,248545.280,dma,6068,6068,0,0,0,
99434.496,248586.240,dma,6069,6069,0,0,0,
99450.880,248627.200,dma,6070,6070,0,0,0,
99467.264,248668.160,dma,6071,6071,0,0,0,
99483.648,248709.120,dma,6072,6072,0,0,0,
99500.032,248750.080,dma,6073,6073,0,0,0,
99516.416,248791.040,dma,6074,6074,0,0,0,
99532.800,248832.000,dma,6075,6075,0,0,0,
99549.184,248872.960,dma,6076,6076,0,0,0,
99565.568,248913.920,dma,6077,6077,0,0,0,
99581.952,248954.880,dma,6078,6078,0,0,0,
99598.336,248995.840,dma,6079,6079,0,0,0,
99614.720,249036.800,dma,6080,6080,0,0,0,
99631.104,249077.760,dma,6081,6081,0,0,0,
99647.488,249118.720,dma,6082,6082,0,0,0,
99663.872,249159.680,dma,6083,6083,0,0,0,
99680.256,249200.640,dma,6084,6084,0,0,0,
99696.640,249241.600,dma,6085,6085,0,0,0,
99713.024,249282.560,dma,6086,6086,0,0,0,
99729.408,249323.520,dma,6087,6087,0,0,0,
99745.792,249364.480,dma,6088,6088,0,0,0,
99762.176,249405.440,dma,6089,6089,0,0,0,
99778.560,249446.400,dma,6090,6090,0,0,0,
99794.944,249487.360,dma,6091,6091,0,0,0,
99811.328,249528.320,dma,6092,6092,0,0,0,
99827.712,249569.280,dma,6093,6093,0,0,0,
99844.096,249610.240,dma,6094,6094,0,0,0,
99860.480,249651.200,dma,6095,6095,0,0,0,
99876.864,249692.160,dma,6096,6096,0,0,0,
99893.248,249733.120,dma,6097,6097,0,0,0,
99909.632,249774.080,dma,6098,6098,0,0,0,
99926.016,249815.040,dma,6099,6099,0,0,0,
99942.400,249856.000,dma,6100,6100,0,0,0,
99958.784,249896.960,dma,6101,6101,0,0,0,
99975.168,249937.920,dma,6102,6102,0,0,0,
99991.552,249978.880,dma,6103,6103,0,0,0,
100007.936,250019.840,dma,6104,6104,0,0,0,
100024.320,250060.800,dma,6105,6105,0,0,0,
100040.704,250101.760,dma,6106,6106,0,0,0,
100057.088,250142.720,dma,6107,6107,0,0,0,
100073.472,250183.680,dma,6108,6108,0,0,0,
100089.856,250224.640,dma,6109,6109,0,0,0,
100106.240,250265.600,dma,6110,6110,0,0,0,
100122.624,250306.560,dma,6111,6111,0,0,0,
100139.008,250347.520,dma,6112,6112,0,0,0,
100155.392,250388.480,dma,6113,6113,0,0,0,
100171.776,250429.440,dma,6114,6114,0,0,0,
100188.160,250470.400,dma,6115,6115,0,0,0,
100204.544,250511.360,dma,6116,6116,0,0,0,
100220.928,250552.320,dma,6117,6117,0,0,0,
100237.312,250593.280,dma,6118,6118,0,0,0,
100253.696,250634.240,dma,6119,6119,0,0,0,
100270.080,250675.200,dma,6120,6120,0,0,0,
100286.464,250716.160,dma,6121,6121,0,0,0,
100302.848,250757.120,dma,6122,6122,0,0,0,
100319.232,250798.080,dma,6123,6123,0,0,0,
100335.616,250839.040,dma,6124,6124,0,0,0,
100352.000,250880.000,dma,6125,6125,0,0,0,
100368.384,250920.960,dma,6126,6126,0,0,0,
100384.768,250961.920,dma,6127,6127,0,0,0,
100401.152,251002.880,dma,6128,6128,0,0,0,
100417.536,251043.840,dma,6129,6129,0,0,0,
100433.920,251084.800,dma,6130,6130,0,0,0,
100450.304,251125.760,dma,6131,6131,0,0,0,
100466.688,251166.720,dma,6132,6132,0,0,0,
100483.072,251207.680,dma,6133,6133,0,0,0,
100499.456,251248.640,dma,6134,6134,0,0,0,
100515.840,251289.600,dma,6135,6135,0,0,0,
100532.224,251330.560,dma,6136,6136,0,0,0,
100548.608,251371.520,dma,6137,6137,0,0,0,
100564.992,251412.480,dma,6138,6138,0,0,0,
100581.376,251453.440,dma,6139,6139,0,0,0,
100597.760,251494.400,dma,6140,6140,0,0,0,
100614.144,251535.360,dma,6141,6141,0,0,0,
100630.528,251576.320,dma,6142,6142,0,0,0,
100646.912,251617.280,dma,6143,6143,0,0,0,
100663.296,251658.240,dma,6144,6144,0,0,0,
100679.680,251699.200,dma,6145,6145,0,0,0,
100696.064,251740.160,dma,6146,6146,0,0,0,
100712.448,251781.120,dma,6147,6147,0,0,0,
100728.832,251822.080,dma,6148,6148,0,0,0,
100745.216,251863.040,dma,6149,6149,0,0,0,
100761.600,251904.000,dma,6150,6150,0,0,0,
100777.984,251944.960,dma,6151,6151,0,0,0,
100794.368,251985.920,dma,6152,6152,0,0,0,
100810.752,252026.880,dma,6153,6153,0,0,0,
100827.136,252067.840,dma,6154,6154,0,0,0,
100843.520,252108.800,dma,6155,6155,0,0,0,
100859.904,252149.760,dma,6156,6156,0,0,0,
100876.288,252190.720,dma,6157,6157,0,0,0,
100892.672,252231.680,dma,6158,6158,0,0,0,
100909.056,252272.640,dma,6159,6159,0,0,0,
100925.440,252313.600,dma,6160,6160,0,0,0,
100941.824,252354.560,dma,6161,6161,0,0,0,
100958.208,252395.520,dma,6162,6162,0,0,0,
100974.592,252436.480,dma,6163,6163,0,0,0,
100990.976,252477.440,dma,6164,6164,0,0,0,
101007.360,252518.400,dma,6165,6165,0,0,0,
101023.744,252559.360,dma,6166,6166,0,0,0,
101040.128,252600.320,dma,6167,6167,0,0,0,
101056.512,252641.280,dma,6168,6168,0,0,0,
101072.896,252682.240,dma,6169,6169,0,0,0,
101089.280,252723.200,dma,6170,6170,0,0,0,
101105.664,252764.160,dma,6171,6171,0,0,0,
101122.048,252805.120,dma,6172,6172,0,0,0,
101138.432,252846.080,dma,6173,6173,0,0,0,
101154.816,252887.040,dma,6174,6174,0,0,0,
101171.200,252928.000,dma,6175,6175,0,0,0,
101187.584,252968.960,dma,6176,6176,0,0,0,
101203.968,253009.920,dma,6177,6177,0,0,0,
101220.352,253050.880,dma,6178,6178,0,0,0,
101236.736,253091.840,dma,6179,6179,0,0,0,
101253.120,253132.800,dma,6180,6180,0,0,0,
101269.504,253173.760,dma,6181,6181,0,0,0,
101285.888,253214.720,dma,6182,6182,0,0,0,
101302.272,253255.680,dma,6183,6183,0,0,0,
101318.656,253296.640,dma,6184,6184,0,0,0,
101335.040,253337.600,dma,6185,6185,0,0,0,
101351.424,253378.560,dma,6186,6186,0,0,0,
101367.808,253419.520,dma,6187,6187,0,0,0,
101384.192,253460.480,dma,6188,6188,0,0,0,
101400.576,253501.440,dma,6189,6189,0,0,0,
101416.960,253542.400,dma,6190,6190,0,0,0,
101433.344,253583.360,dma,6191,6191,0,0,0,
101449.728,253624.320,dma,6192,6192,0,0,0,
101466.112,253665.280,dma,6193,6193,0,0,0,
101482.496,253706.240,dma,6194,6194,0,0,0,
101498.880,253747.200,dma,6195,6195,0,0,0,
101515.264,253788.160,dma,6196,6196,0,0,0,
101531.648,253829.120,dma,6197,6197,0,0,0,
101548.032,253870.080,dma,6198,6198,0,0,0,
101564.416,253911.040,dma,6199,6199,0,0,0,
101580.800,253952.000,dma,6200,6200,0,0,0,
101597.184,253992.960,dma,6201,6201,0,0,0,
101613.568,254033.920,dma,6202,6202,0,0,0,
101629.952,254074.880,dma,6203,6203,0,0,0,
101646.336,254115.840,dma,6204,6204,0,0,0,
101662.720,254156.800,dma,6205,6205,0,0,0,
101679.104,254197.760,dma,6206,6206,0,0,0,
101695.488,254238.720,dma,6207,6207,0,0,0,
101711.872,254279.680,dma,6208,6208,0,0,0,
101728.256,254320.640,dma,6209,6209,0,0,0,
101744.640,254361.600,dma,6210,6210,0,0,0,
101761.024,254402.560,dma,6211,6211,0,0,0,
101777.408,254443.520,dma,6212,6212,0,0,0,
101793.792,254484.480,dma,6213,6213,0,0,0,
101810.176,254525.440,dma,6214,6214,0,0,0,
101826.560,254566.400,dma,6215,6215,0,0,0,
101842.944,254607.360,dma,6216,6216,0,0,0,
101859.328,254648.320,dma,6217,6217,0,0,0,
101875.712,254689.280,dma,6218,6218,0,0,0,
101892.096,254730.240,dma,6219,6219,0,0,0,
101908.480,254771.200,dma,6220,6220,0,0,0,
101924.864,254812.160,dma,6221,6221,0,0,0,
101941.248,254853.120,dma,6222,6222,0,0,0,
101957.632,254894.080,dma,6223,6223,0,0,0,
101974.016,254935.040,dma,6224,6224,0,0,0,
101990.400,254976.000,dma,6225,6225,0,0,0,
102006.784,255016.960,dma,6226,6226,0,0,0,
102023.168,255057.920,dma,6227,6227,0,0,0,
102039.552,255098.880,dma,6228,6228,0,0,0,
102055.936,255139.840,dma,6229,6229,0,0,0,
102072.320,255180.800,dma,6230,6230,0,0,0,
102088.704,255221.760,dma,6231,6231,0,0,0,
102105.088,255262.720,dma,6232,6232,0,0,0,
102121.472,255303.680,dma,6233,6233,0,0,0,
102137.856,255344.640,dma,6234,6234,0,0,0,
102154.240,255385.600,dma,6235,6235,0,0,0,
102170.624,255426.560,dma,6236,6236,0,0,0,
102187.008,255467.520,dma,6237,6237,0,0,0,
102203.392,255508.480,dma,6238,6238,0,0,0,
102219.776,255549.440,dma,6239,6239,0,0,0,
102236.160,255590.400,dma,6240,6240,0,0,0,
102252.544,255631.360,dma,6241,6241,0,0,0,
102268.928,255672.320,dma,6242,6242,0,0,0,
102285.312,255713.280,dma,6243,6243,0,0,0,
102301.696,255754.240,dma,6244,6244,0,0,0,
102318.080,255795.200,dma,6245,6245,0,0,0,
102334.464,255836.160,dma,6246,6246,0,0,0,
102350.848,255877.120,dma,6247,6247,0,0,0,
102367.232,255918.080,dma,6248,6248,0,0,0,
102383.616,255959.040,dma,6249,6249,0,0,0,
102400.000,256000.000,dma,6250,6250,0,0,0,
102416.384,256040.960,dma,6251,6251,0,0,0,
102432.768,256081.920,dma,6252,6252,0,0,0,
102449.152,256122.880,dma,6253,6253,0,0,0,
102465.536,256163.840,dma,6254,6254,0,0,0,
102481.920,256204.800,dma,6255,6255,0,0,0,
102498.304,256245.760,dma,6256,6256,0,0,0,
102514.688,256286.720,dma,6257,6257,0,0,0,
102531.072,256327.680,dma,6258,6258,0,0,0,
102547.456,256368.640,dma,6259,6259,0,0,0,
102563.840,256409.600,dma,6260,6260,0,0,0,
102580.224,256450.560,dma,6261,6261,0,0,0,
102596.608,256491.520,dma,6262,6262,0,0,0,
102612.992,256532.480,dma,6263,6263,0,0,0,
102629.376,256573.440,dma,6264,6264,0,0,0,
102645.760,256614.400,dma,6265,6265,0,0,0,
102662.144,256655.360,dma,6266,6266,0,0,0,
102678.528,256696.320,dma,6267,6267,0,0,0,
102694.912,256737.280,dma,6268,6268,0,0,0,
102711.296,256778.240,dma,6269,6269,0,0,0,
102727.680,256819.200,dma,6270,6270,0,0,0,
102744.064,256860.160,dma,6271,6271,0,0,0,
102760.448,256901.120,dma,6272,6272,0,0,0,
102776.832,256942.080,dma,6273,6273,0,0,0,
102793.216,256983.040,dma,6274,6274,0,0,0,
102809.600,257024.000,dma,6275,6275,0,0,0,
102825.984,257064.960,dma,6276,6276,0,0,0,
102842.368,257105.920,dma,6277,6277,0,0,0,
102858.752,257146.880,dma,6278,6278,0,0,0,
102875.136,257187.840,dma,6279,6279,0,0,0,
102891.520,257228.800,dma,6280,6280,0,0,0,
102907.904,257269.760,dma,6281,6281,0,0,0,
102924.288,257310.720,dma,6282,6282,0,0,0,
102940.672,257351.680,dma,6283,6283,0,0,0,
102957.056,257392.640,dma,6284,6284,0,0,0,
102973.440,257433.600,dma,6285,6285,0,0,0,
102989.824,257474.560,dma,6286,6286,0,0,0,
103006.208,257515.520,dma,6287,6287,0,0,0,
103022.592,257556.480,dma,6288,6288,0,0,0,
103038.976,257597.440,dma,6289,6289,0,0,0,
103055.360,257638.400,dma,6290,6290,0,0,0,
103071.744,257679.360,dma,6291,6291,0,0,0,
103088.128,257720.320,dma,6292,6292,0,0,0,
103104.512,257761.280,dma,6293,6293,0,0,0,
103120.896,257802.240,dma,6294,6294,0,0,0,
103137.280,257843.200,dma,6295,6295,0,0,0,
103153.664,257884.160,dma,6296,6296,0,0,0,
103170.048,257925.120,dma,6297,6297,0,0,0,
103186.432,257966.080,dma,6298,6298,0,0,0,
103202.816,258007.040,dma,6299,6299,0,0,0,
103219.200,258048.000,dma,6300,6300,0,0,0,
103235.584,258088.960,dma,6301,6301,0,0,0,
103251.968,258129.920,dma,6302,6302,0,0,0,
103268.352,258170.880,dma,6303,6303,0,0,0,
103284.736,258211.840,dma,6304,6304,0,0,0,
103301.120,258252.800,dma,6305,6305,0,0,0,
103317.504,258293.760,dma,6306,6306,0,0,0,
103333.888,258334.720,dma,6307,6307,0,0,0,
103350.272,258375.680,dma,6308,6308,0,0,0,
103366.656,258416.640,dma,6309,6309,0,0,0,
103383.040,258457.600,dma,6310,6310,0,0,0,
103399.424,258498.560,dma,6311,6311,0,0,0,
103415.808,258539.520,dma,6312,6312,0,0,0,
103432.192,258580.480,dma,6313,6313,0,0,0,
103448.576,258621.440,dma,6314,6314,0,0,0,
103464.960,258662.400,dma,6315,6315,0,0,0,
103481.344,258703.360,dma,6316,6316,0,0,0,
103497.728,258744.320,dma,6317,6317,0,0,0,
103514.112,258785.280,dma,6318,6318,0,0,0,
103530.496,258826.240,dma,6319,6319,0,0,0,
103546.880,258867.200,dma,6320,6320,0,0,0,
103563.264,258908.160,dma,6321,6321,0,0,0,
103579.648,258949.120,dma,6322,6322,0,0,0,
103596.032,258990.080,dma,6323,6323,0,0,0,
103612.416,259031.040,dma,6324,6324,0,0,0,
103628.800,259072.000,dma,6325,6325,0,0,0,
103645.184,259112.960,dma,6326,6326,0,0,0,
103661.568,259153.920,dma,6327,6327,0,0,0,
103677.952,259194.880,dma,6328,6328,0,0,0,
103694.336,259235.840,dma,6329,6329,0,0,0,
103710.720,259276.800,dma,6330,6330,0,0,0,
103727.104,259317.760,dma,6331,6331,0,0,0,
103743.488,259358.720,dma,6332,6332,0,0,0,
103759.872,259399.680,dma,6333,6333,0,0,0,
103776.256,259440.640,dma,6334,6334,0,0,0,
103792.640,259481.600,dma,6335,6335,0,0,0,
103809.024,259522.560,dma,6336,6336,0,0,0,
103825.408,259563.520,dma,6337,6337,0,0,0,
103841.792,259604.480,dma,6338,6338,0,0,0,
103858.176,259645.440,dma,6339,6339,0,0,0,
103874.560,259686.400,dma,6340,6340,0,0,0,
103890.944,259727.360,dma,6341,6341,0,0,0,
103907.328,259768.320,dma,6342,6342,0,0,0,
103923.712,259809.280,dma,6343,6343,0,0,0,
103940.096,259850.240,dma,6344,6344,0,0,0,
103956.480,259891.200,dma,6345,6345,0,0,0,
103972.864,259932.160,dma,6346,6346,0,0,0,
103989.248,259973.120,dma,6347,6347,0,0,0,
104005.632,260014.080,dma,6348,6348,0,0,0,
104022.016,260055.040,dma,6349,6349,0,0,0,
104038.400,260096.000,dma,6350,6350,0,0,0,
104054.784,260136.960,dma,6351,6351,0,0,0,
104071.168,260177.920,dma,6352,6352,0,0,0,
104087.552,260218.880,dma,6353,6353,0,0,0,
104103.936,260259.840,dma,6354,6354,0,0,0,
104120.320,260300.800,dma,6355,6355,0,0,0,
104136.704,260341.760,dma,6356,6356,0,0,0,
104153.088,260382.720,dma,6357,6357,0,0,0,
104169.472,260423.680,dma,6358,6358,0,0,0,
104185.856,260464.640,dma,6359,6359,0,0,0,
104202.240,260505.600,dma,6360,6360,0,0,0,
104218.624,260546.560,dma,6361,6361,0,0,0,
104235.008,260587.520,dma,6362,6362,0,0,0,
104251.392,260628.480,dma,6363,6363,0,0,0,
104267.776,260669.440,dma,6364,6364,0,0,0,
104284.160,260710.400,dma,6365,6365,0,0,0,
104300.544,260751.360,dma,6366,6366,0,0,0,
104316.928,260792.320,dma,6367,6367,0,0,0,
104333.312,260833.280,dma,6368,6368,0,0,0,
104349.696,260874.240,dma,6369,6369,0,0,0,
104366.080,260915.200,dma,6370,6370,0,0,0,
104382.464,260956.160,dma,6371,6371,0,0,0,
104398.848,260997.120,dma,6372,6372,0,0,0,
104415.232,261038.080,dma,6373,6373,0,0,0,
104431.616,261079.040,dma,6374,6374,0,0,0,
104448.000,261120.000,dma,6375,6375,0,0,0,
104464.384,261160.960,dma,6376,6376,0,0,0,
104480.768,261201.920,dma,6377,6377,0,0,0,
104497.152,261242.880,dma,6378,6378,0,0,0,
104513.536,261283.840,dma,6379,6379,0,0,0,
104529.920,261324.800,dma,6380,6380,0,0,0,
104546.304,261365.760,dma,6381,6381,0,0,0,
104562.688,261406.720,dma,6382,6382,0,0,0,
104579.072,261447.680,dma,6383,6383,0,0,0,
104595.456,261488.640,dma,6384,6384,0,0,0,
104611.840,261529.600,dma,6385,6385,0,0,0,
104628.224,261570.560,dma,6386,6386,0,0,0,
104644.608,261611.520,dma,6387,6387,0,0,0,
104660.992,261652.480,dma,6388,6388,0,0,0,
104677.376,261693.440,dma,6389,6389,0,0,0,
104693.760,261734.400,dma,6390,6390,0,0,0,
104710.144,261775.360,dma,6391,6391,0,0,0,
104726.528,261816.320,dma,6392,6392,0,0,0,
104742.912,261857.280,dma,6393,6393,0,0,0,
104759.296,261898.240,dma,6394,6394,0,0,0,
104775.680,261939.200,dma,6395,6395,0,0,0,
104792.064,261980.160,dma,6396,6396,0,0,0,
104808.448,262021.120,dma,6397,6397,0,0,0,
104824.832,262062.080,dma,6398,6398,0,0,0,
104841.216,262103.040,dma,6399,6399,0,0,0,
104857.600,262144.000,dma,6400,6400,0,0,0,
104873.984,262184.960,dma,6401,6401,0,0,0,
104890.368,262225.920,dma,6402,6402,0,0,0,
104906.752,262266.880,dma,6403,6403,0,0,0,
104923.136,262307.840,dma,6404,6404,0,0,0,
104939.520,262348.800,dma,6405,6405,0,0,0,
104955.904,262389.760,dma,6406,6406,0,0,0,
104972.288,262430.720,dma,6407,6407,0,0,0,
104988.672,262471.680,dma,6408,6408,0,0,0,
105005.056,262512.640,dma,6409,6409,0,0,0,
105021.440,262553.600,dma,6410,6410,0,0,0,
105037.824,262594.560,dma,6411,6411,0,0,0,
105054.208,262635.520,dma,6412,6412,0,0,0,
105070.592,262676.480,dma,6413,6413,0,0,0,
105086.976,262717.440,dma,6414,6414,0,0,0,
105103.360,262758.400,dma,6415,6415,0,0,0,
105119.744,262799.360,dma,6416,6416,0,0,0,
105136.128,262840.320,dma,6417,6417,0,0,0,
105152.512,262881.280,dma,6418,6418,0,0,0,
105168.896,262922.240,dma,6419,6419,0,0,0,
105185.280,262963.200,dma,6420,6420,0,0,0,
105201.664,263004.160,dma,6421,6421,0,0,0,
105218.048,263045.120,dma,6422,6422,0,0,0,
105234.432,263086.080,dma,6423,6423,0,0,0,
105250.816,263127.040,dma,6424,6424,0,0,0,
105267.200,263168.000,dma,6425,6425,0,0,0,
105283.584,263208.960,dma,6426,6426,0,0,0,
105299.968,263249.920,dma,6427,6427,0,0,0,
105316.352,263290.880,dma,6428,6428,0,0,0,
105332.736,263331.840,dma,6429,6429,0,0,0,
105349.120,263372.800,dma,6430,6430,0,0,0,
105365.504,263413.760,dma,6431,6431,0,0,0,
105381.888,263454.720,dma,6432,6432,0,0,0,
105398.272,263495.680,dma,6433,6433,0,0,0,
105414.656,263536.640,dma,6434,6434,0,0,0,
105431.040,263577.600,dma,6435,6435,0,0,0,
105447.424,263618.560,dma,6436,6436,0,0,0,
105463.808,263659.520,dma,6437,6437,0,0,0,
105480.192,263700.480,dma,6438,6438,0,0,0,
105496.576,263741.440,dma,6439,6439,0,0,0,
105512.960,263782.400,dma,6440,6440,0,0,0,
105529.344,263823.360,dma,6441,6441,0,0,0,
105545.728,263864.320,dma,6442,6442,0,0,0,
105562.112,263905.280,dma,6443,6443,0,0,0,
105578.496,263946.240,dma,6444,6444,0,0,0,
105594.880,263987.200,dma,6445,6445,0,0,0,
105611.264,264028.160,dma,6446,6446,0,0,0,
105627.648,264069.120,dma,6447,6447,0,0,0,
105644.032,264110.080,dma,6448,6448,0,0,0,
105660.416,264151.040,dma,6449,6449,0,0,0,
105676.800,264192.000,dma,6450,6450,0,0,0,
105693.184,264232.960,dma,6451,6451,0,0,0,
105709.568,264273.920,dma,6452,6452,0,0,0,
105725.952,264314.880,dma,6453,6453,0,0,0,
105742.336,264355.840,dma,6454,6454,0,0,0,
105758.720,264396.800,dma,6455,6455,0,0,0,
105775.104,264437.760,dma,6456,6456,0,0,0,
105791.488,264478.720,dma,6457,6457,0,0,0,
105807.872,264519.680,dma,6458,6458,0,0,0,
105824.256,264560.640,dma,6459,6459,0,0,0,
105840.640,264601.600,dma,6460,6460,0,0,0,
105857.024,264642.560,dma,6461,6461,0,0,0,
105873.408,264683.520,dma,6462,6462,0,0,0,
105889.792,264724.480,dma,6463,6463,0,0,0,
105906.176,264765.440,dma,6464,6464,0,0,0,
105922.560,264806.400,dma,6465,6465,0,0,0,
105938.944,264847.360,dma,6466,6466,0,0,0,
105955.328,264888.320,dma,6467,6467,0,0,0,
105971.712,264929.280,dma,6468,6468,0,0,0,
105988.096,264970.240,dma,6469,6469,0,0,0,
106004.480,265011.200,dma,6470,6470,0,0,0,
106020.864,265052.160,dma,6471,6471,0,0,0,
106037.248,265093.120,dma,6472,6472,0,0,0,
106053.632,265134.080,dma,6473,6473,0,0,0,
106070.016,265175.040,dma,6474,6474,0,0,0,
106086.400,265216.000,dma,6475,6475,0,0,0,
106102.784,265256.960,dma,6476,6476,0,0,0,
106119.168,265297.920,dma,6477,6477,0,0,0,
106135.552,265338.880,dma,6478,6478,0,0,0,
106151.936,265379.840,dma,6479,6479,0,0,0,
106168.320,265420.800,dma,6480,6480,0,0,0,
106184.704,265461.760,dma,6481,6481,0,0,0,
106201.088,265502.720,dma,6482,6482,0,0,0,
106217.472,265543.680,dma,6483,6483,0,0,0,
106233.856,265584.640,dma,6484,6484,0,0,0,
106250.240,265625.600,dma,6485,6485,0,0,0,
106266.624,265666.560,dma,6486,6486,0,0,0,
106283.008,265707.520,dma,6487,6487,0,0,0,
106299.392,265748.480,dma,6488,6488,0,0,0,
106315.776,265789.440,dma,6489,6489,0,0,0,
106332.160,265830.400,dma,6490,6490,0,0,0,
106348.544,265871.360,dma,6491,6491,0,0,0,
106364.928,265912.320,dma,6492,6492,0,0,0,
106381.312,265953.280,dma,6493,6493,0,0,0,
106397.696,265994.240,dma,6494,6494,0,0,0,
106414.080,266035.200,dma,6495,6495,0,0,0,
106430.464,266076.160,dma,6496,6496,0,0,0,
106446.848,266117.120,dma,6497,6497,0,0,0,
106463.232,266158.080,dma,6498,6498,0,0,0,
106479.616,266199.040,dma,6499,6499,0,0,0,
106496.000,266240.000,dma,6500,6500,0,0,0,
106512.384,266280.960,dma,6501,6501,0,0,0,
106528.768,266321.920,dma,6502,6502,0,0,0,
